,Timestamp,Estado,Consumo Residencial,Consumo Industrial,Populacao,PIB
1858,fev. 2008,Ceará,207.112,166.634,8450527,60415573673
1859,mar. 2008,Ceará,197.321,172.223,8450527,60415573673
1860,abr. 2008,Ceará,193.096,162.509,8450527,60415573673
1861,mai. 2008,Ceará,202.750,163.863,8450527,60415573673
1862,jun. 2008,Ceará,193.459,170.502,8450527,60415573673
1863,jul. 2008,Ceará,199.755,179.154,8450527,60415573673
1864,ago. 2008,Ceará,206.897,173.938,8450527,60415573673
1865,set. 2008,Ceará,201.794,179.974,8450527,60415573673
1866,out. 2008,Ceará,215.170,184.986,8450527,60415573673
1867,nov. 2008,Ceará,211.520,177.722,8450527,60415573673
1868,dez. 2008,Ceará,222.693,162.299,8450527,60415573673
1869,jan. 2009,Ceará,237.183,156.488,8547809,67199958045
1870,fev. 2009,Ceará,201.285,161.734,8547809,67199958045
1871,mar. 2009,Ceará,209.105,165.139,8547809,67199958045
1872,abr. 2009,Ceará,206.369,161.867,8547809,67199958045
1873,mai. 2009,Ceará,214.969,157.436,8547809,67199958045
1874,jun. 2009,Ceará,204.585,166.664,8547809,67199958045
1875,jul. 2009,Ceará,205.320,180.494,8547809,67199958045
1876,ago. 2009,Ceará,223.657,184.172,8547809,67199958045
1877,set. 2009,Ceará,216.282,184.840,8547809,67199958045
1878,out. 2009,Ceará,226.519,191.000,8547809,67199958045
1879,nov. 2009,Ceará,227.918,190.792,8547809,67199958045
1880,dez. 2009,Ceará,234.572,171.632,8547809,67199958045
1881,jan. 2010,Ceará,247.584,165.651,8452381,79336299281
1882,fev. 2010,Ceará,231.317,171.163,8452381,79336299281
1883,mar. 2010,Ceará,249.535,184.857,8452381,79336299281
1884,abr. 2010,Ceará,254.359,175.377,8452381,79336299281
1885,mai. 2010,Ceará,242.986,187.190,8452381,79336299281
1886,jun. 2010,Ceará,247.838,191.111,8452381,79336299281
1887,jul. 2010,Ceará,247.188,189.086,8452381,79336299281
1888,ago. 2010,Ceará,230.520,195.280,8452381,79336299281
1889,set. 2010,Ceará,248.776,193.441,8452381,79336299281
1890,out. 2010,Ceará,247.907,193.262,8452381,79336299281
1891,nov. 2010,Ceará,250.995,196.163,8452381,79336299281
1892,dez. 2010,Ceará,250.205,181.315,8452381,79336299281
1893,jan. 2011,Ceará,267.469,167.607,8530155,89695828420
1894,fev. 2011,Ceará,233.507,184.004,8530155,89695828420
1895,mar. 2011,Ceará,237.896,191.928,8530155,89695828420
1896,abr. 2011,Ceará,242.224,184.795,8530155,89695828420
1897,mai. 2011,Ceará,246.104,186.226,8530155,89695828420
1898,jun. 2011,Ceará,242.522,193.254,8530155,89695828420
1899,jul. 2011,Ceará,255.015,199.820,8530155,89695828420
1900,ago. 2011,Ceará,255.684,204.823,8530155,89695828420
1901,set. 2011,Ceará,264.164,209.887,8530155,89695828420
1902,out. 2011,Ceará,259.712,207.479,8530155,89695828420
1903,nov. 2011,Ceará,264.064,198.333,8530155,89695828420
1904,dez. 2011,Ceará,263.564,185.144,8530155,89695828420
1905,jan. 2012,Ceará,282.415,183.499,8606005,96973752889
1906,fev. 2012,Ceará,266.520,196.706,8606005,96973752889
1907,mar. 2012,Ceará,268.364,197.956,8606005,96973752889
1908,abr. 2012,Ceará,284.272,189.919,8606005,96973752889
1909,mai. 2012,Ceará,275.145,195.917,8606005,96973752889
1910,jun. 2012,Ceará,281.236,195.653,8606005,96973752889
1911,jul. 2012,Ceará,274.122,201.399,8606005,96973752889
1912,ago. 2012,Ceará,279.418,207.862,8606005,96973752889
1913,set. 2012,Ceará,275.886,204.177,8606005,96973752889
1914,out. 2012,Ceará,286.928,210.565,8606005,96973752889
1915,nov. 2012,Ceará,286.890,209.861,8606005,96973752889
1916,dez. 2012,Ceará,295.875,189.510,8606005,96973752889
1917,jan. 2013,Ceará,315.011,194.085,8778576,109036556353
1918,fev. 2013,Ceará,316.319,196.126,8778576,109036556353
1919,mar. 2013,Ceará,297.842,202.123,8778576,109036556353
1920,abr. 2013,Ceará,314.120,201.246,8778576,109036556353
1921,mai. 2013,Ceará,312.425,212.658,8778576,109036556353
1922,jun. 2013,Ceará,307.936,204.544,8778576,109036556353
1923,jul. 2013,Ceará,291.730,206.321,8778576,109036556353
1924,ago. 2013,Ceará,299.989,219.685,8778576,109036556353
1925,set. 2013,Ceará,321.554,213.803,8778576,109036556353
1926,out. 2013,Ceará,326.166,227.203,8778576,109036556353
1927,nov. 2013,Ceará,332.537,221.752,8778576,109036556353
1928,dez. 2013,Ceará,314.984,198.771,8778576,109036556353
1929,jan. 2014,Ceará,341.566,189.148,8842791,126054471625
1930,fev. 2014,Ceará,338.849,203.500,8842791,126054471625
1931,mar. 2014,Ceará,332.997,203.931,8842791,126054471625
1932,abr. 2014,Ceará,322.472,197.295,8842791,126054471625
1933,mai. 2014,Ceará,340.319,204.540,8842791,126054471625
1934,jun. 2014,Ceará,318.812,187.759,8842791,126054471625
1935,jul. 2014,Ceará,340.403,208.213,8842791,126054471625
1936,ago. 2014,Ceará,326.297,217.135,8842791,126054471625
1937,set. 2014,Ceará,340.060,210.827,8842791,126054471625
1938,out. 2014,Ceará,351.073,216.538,8842791,126054471625
1939,nov. 2014,Ceará,335.895,220.287,8842791,126054471625
1940,dez. 2014,Ceará,332.072,197.254,8842791,126054471625
1941,jan. 2015,Ceará,347.041,195.395,8904459,130629848526
1942,fev. 2015,Ceará,349.421,198.362,8904459,130629848526
1943,mar. 2015,Ceará,313.860,201.145,8904459,130629848526
1944,abr. 2015,Ceará,318.782,198.285,8904459,130629848526
1945,mai. 2015,Ceará,329.431,206.232,8904459,130629848526
1946,jun. 2015,Ceará,332.296,200.574,8904459,130629848526
1947,jul. 2015,Ceará,307.490,207.276,8904459,130629848526
1948,ago. 2015,Ceará,319.589,212.369,8904459,130629848526
1949,set. 2015,Ceará,318.174,202.262,8904459,130629848526
1950,out. 2015,Ceará,327.122,204.123,8904459,130629848526
1951,nov. 2015,Ceará,331.946,204.577,8904459,130629848526
1952,dez. 2015,Ceará,338.209,176.881,8904459,130629848526
1953,jan. 2016,Ceará,355.974,178.465,8963663,138422520662
1954,fev. 2016,Ceará,328.238,186.555,8963663,138422520662
1955,mar. 2016,Ceará,337.696,213.205,8963663,138422520662
1956,abr. 2016,Ceará,349.095,223.560,8963663,138422520662
1957,mai. 2016,Ceará,351.687,241.347,8963663,138422520662
1958,jun. 2016,Ceará,347.865,281.403,8963663,138422520662
1959,jul. 2016,Ceará,336.399,290.313,8963663,138422520662
1960,ago. 2016,Ceará,331.569,258.790,8963663,138422520662
1961,set. 2016,Ceará,341.475,225.550,8963663,138422520662
1962,out. 2016,Ceará,343.424,205.782,8963663,138422520662
1963,nov. 2016,Ceará,344.825,207.359,8963663,138422520662
1964,dez. 2016,Ceará,360.832,185.476,8963663,138422520662
1965,jan. 2017,Ceará,335.024,194.699,9020460,147921533985
1966,fev. 2017,Ceará,322.632,186.401,9020460,147921533985
1967,mar. 2017,Ceará,326.945,197.461,9020460,147921533985
1968,abr. 2017,Ceará,331.816,187.823,9020460,147921533985
1969,mai. 2017,Ceará,346.356,196.578,9020460,147921533985
1970,jun. 2017,Ceará,342.770,202.401,9020460,147921533985
1971,jul. 2017,Ceará,335.692,203.262,9020460,147921533985
1972,ago. 2017,Ceará,334.574,211.126,9020460,147921533985
1973,set. 2017,Ceará,348.998,203.310,9020460,147921533985
1974,out. 2017,Ceará,343.161,210.596,9020460,147921533985
1975,nov. 2017,Ceará,356.409,209.994,9020460,147921533985
1976,dez. 2017,Ceará,350.585,179.619,9020460,147921533985
1977,jan. 2018,Ceará,361.745,176.848,9075649,155903824752
1978,fev. 2018,Ceará,342.051,182.041,9075649,155903824752
1979,mar. 2018,Ceará,339.847,188.265,9075649,155903824752
1980,abr. 2018,Ceará,354.070,201.630,9075649,155903824752
1981,mai. 2018,Ceará,356.016,206.237,9075649,155903824752
1982,jun. 2018,Ceará,371.555,210.956,9075649,155903824752
1983,jul. 2018,Ceará,343.902,212.023,9075649,155903824752
1984,ago. 2018,Ceará,359.831,193.429,9075649,155903824752
1985,set. 2018,Ceará,366.924,186.727,9075649,155903824752
1986,out. 2018,Ceará,358.873,191.717,9075649,155903824752
1987,nov. 2018,Ceará,391.950,184.843,9075649,155903824752
1988,dez. 2018,Ceará,388.095,186.389,9075649,155903824752
1989,jan. 2019,Ceará,379.519,171.257,9132078,163575327180
1990,fev. 2019,Ceará,384.185,228.584,9132078,163575327180
1991,mar. 2019,Ceará,372.698,191.714,9132078,163575327180
1992,abr. 2019,Ceará,349.962,208.568,9132078,163575327180
1993,mai. 2019,Ceará,384.454,201.591,9132078,163575327180
1994,jun. 2019,Ceará,380.301,201.353,9132078,163575327180
1995,jul. 2019,Ceará,387.479,220.269,9132078,163575327180
1996,ago. 2019,Ceará,354.331,208.631,9132078,163575327180
1997,set. 2019,Ceará,359.115,213.272,9132078,163575327180
1998,out. 2019,Ceará,388.971,211.650,9132078,163575327180
1999,nov. 2019,Ceará,417.492,223.251,9132078,163575327180
2000,dez. 2019,Ceará,427.810,223.739,9132078,163575327180
2001,jan. 2020,Ceará,423.936,201.145,9187103,166914535664
2002,fev. 2020,Ceará,362.278,204.051,9187103,166914535664
2003,mar. 2020,Ceará,378.959,175.963,9187103,166914535664
2004,abr. 2020,Ceará,418.980,81.640,9187103,166914535664
2005,mai. 2020,Ceará,409.728,124.464,9187103,166914535664
2006,jun. 2020,Ceará,400.730,157.075,9187103,166914535664
2007,jul. 2020,Ceará,383.812,201.046,9187103,166914535664
2008,ago. 2020,Ceará,394.519,200.668,9187103,166914535664
2009,set. 2020,Ceará,405.769,221.426,9187103,166914535664
2010,out. 2020,Ceará,432.659,235.041,9187103,166914535664
2011,nov. 2020,Ceará,425.890,203.072,9187103,166914535664
2012,dez. 2020,Ceará,446.786,199.060,9187103,166914535664
2013,jan. 2004,Rio Grande do Norte,80.258,76.766,2962107,17252398422
2014,fev. 2004,Rio Grande do Norte,69.742,72.295,2962107,17252398422
2015,mar. 2004,Rio Grande do Norte,75.823,84.430,2962107,17252398422
2016,abr. 2004,Rio Grande do Norte,79.305,80.821,2962107,17252398422
2017,mai. 2004,Rio Grande do Norte,75.219,82.375,2962107,17252398422
2018,jun. 2004,Rio Grande do Norte,73.742,88.616,2962107,17252398422
2019,jul. 2004,Rio Grande do Norte,70.563,82.073,2962107,17252398422
2020,ago. 2004,Rio Grande do Norte,69.622,89.646,2962107,17252398422
2021,set. 2004,Rio Grande do Norte,71.250,87.070,2962107,17252398422
2022,out. 2004,Rio Grande do Norte,73.392,87.891,2962107,17252398422
2023,nov. 2004,Rio Grande do Norte,77.686,94.613,2962107,17252398422
2024,dez. 2004,Rio Grande do Norte,81.554,92.527,2962107,17252398422
2025,jan. 2005,Rio Grande do Norte,82.107,88.218,3003087,19966918075
2026,fev. 2005,Rio Grande do Norte,79.768,85.498,3003087,19966918075
2027,mar. 2005,Rio Grande do Norte,80.350,88.464,3003087,19966918075
2028,abr. 2005,Rio Grande do Norte,87.988,83.990,3003087,19966918075
2029,mai. 2005,Rio Grande do Norte,83.006,94.766,3003087,19966918075
2030,jun. 2005,Rio Grande do Norte,78.759,89.558,3003087,19966918075
2031,jul. 2005,Rio Grande do Norte,78.399,97.297,3003087,19966918075
2032,ago. 2005,Rio Grande do Norte,78.399,97.297,3003087,19966918075
2033,set. 2005,Rio Grande do Norte,78.757,96.524,3003087,19966918075
2034,out. 2005,Rio Grande do Norte,77.151,97.113,3003087,19966918075
2035,nov. 2005,Rio Grande do Norte,84.520,96.949,3003087,19966918075
2036,dez. 2005,Rio Grande do Norte,89.513,99.243,3003087,19966918075
2037,jan. 2006,Rio Grande do Norte,81.744,84.073,3043760,22890123700
2038,fev. 2006,Rio Grande do Norte,82.599,89.448,3043760,22890123700
2039,mar. 2006,Rio Grande do Norte,94.289,99.929,3043760,22890123700
2040,abr. 2006,Rio Grande do Norte,86.433,92.428,3043760,22890123700
2041,mai. 2006,Rio Grande do Norte,86.807,97.444,3043760,22890123700
2042,jun. 2006,Rio Grande do Norte,88.807,99.537,3043760,22890123700
2043,jul. 2006,Rio Grande do Norte,85.071,101.410,3043760,22890123700
2044,ago. 2006,Rio Grande do Norte,87.388,105.770,3043760,22890123700
2045,set. 2006,Rio Grande do Norte,86.726,101.907,3043760,22890123700
2046,out. 2006,Rio Grande do Norte,91.343,105.456,3043760,22890123700
2047,nov. 2006,Rio Grande do Norte,95.066,100.629,3043760,22890123700
2048,dez. 2006,Rio Grande do Norte,96.858,96.910,3043760,22890123700
2049,jan. 2007,Rio Grande do Norte,95.082,101.202,3013740,26318258516
2050,fev. 2007,Rio Grande do Norte,94.119,98.047,3013740,26318258516
2051,mar. 2007,Rio Grande do Norte,96.079,103.118,3013740,26318258516
2052,abr. 2007,Rio Grande do Norte,98.123,100.471,3013740,26318258516
2053,mai. 2007,Rio Grande do Norte,94.803,104.099,3013740,26318258516
2054,jun. 2007,Rio Grande do Norte,93.340,104.126,3013740,26318258516
2055,jul. 2007,Rio Grande do Norte,88.518,108.200,3013740,26318258516
2056,ago. 2007,Rio Grande do Norte,88.988,109.346,3013740,26318258516
2057,set. 2007,Rio Grande do Norte,89.151,107.463,3013740,26318258516
2058,out. 2007,Rio Grande do Norte,91.781,104.709,3013740,26318258516
2059,nov. 2007,Rio Grande do Norte,95.200,107.851,3013740,26318258516
2060,dez. 2007,Rio Grande do Norte,100.280,105.481,3013740,26318258516
2061,jan. 2008,Rio Grande do Norte,101.087,96.442,3106430,28898860488
2062,fev. 2008,Rio Grande do Norte,103.319,102.468,3106430,28898860488
2063,mar. 2008,Rio Grande do Norte,99.430,104.283,3106430,28898860488
2064,abr. 2008,Rio Grande do Norte,97.112,101.237,3106430,28898860488
2065,mai. 2008,Rio Grande do Norte,101.713,99.345,3106430,28898860488
2066,jun. 2008,Rio Grande do Norte,95.611,97.403,3106430,28898860488
2067,jul. 2008,Rio Grande do Norte,93.464,103.821,3106430,28898860488
2068,ago. 2008,Rio Grande do Norte,94.336,97.299,3106430,28898860488
2069,set. 2008,Rio Grande do Norte,96.948,102.447,3106430,28898860488
2070,out. 2008,Rio Grande do Norte,101.984,102.889,3106430,28898860488
2071,nov. 2008,Rio Grande do Norte,102.181,99.350,3106430,28898860488
2072,dez. 2008,Rio Grande do Norte,110.538,93.504,3106430,28898860488
2073,jan. 2009,Rio Grande do Norte,109.330,92.170,3137541,30941053635
2074,fev. 2009,Rio Grande do Norte,102.745,89.509,3137541,30941053635
2075,mar. 2009,Rio Grande do Norte,108.039,99.178,3137541,30941053635
2076,abr. 2009,Rio Grande do Norte,109.868,91.029,3137541,30941053635
2077,mai. 2009,Rio Grande do Norte,106.569,89.395,3137541,30941053635
2078,jun. 2009,Rio Grande do Norte,103.731,90.081,3137541,30941053635
2079,jul. 2009,Rio Grande do Norte,101.003,93.395,3137541,30941053635
2080,ago. 2009,Rio Grande do Norte,106.629,99.640,3137541,30941053635
2081,set. 2009,Rio Grande do Norte,107.766,104.643,3137541,30941053635
2082,out. 2009,Rio Grande do Norte,112.226,101.396,3137541,30941053635
2083,nov. 2009,Rio Grande do Norte,116.686,102.420,3137541,30941053635
2084,dez. 2009,Rio Grande do Norte,127.225,99.545,3137541,30941053635
2085,jan. 2010,Rio Grande do Norte,123.528,97.684,3168027,36184502368
2086,fev. 2010,Rio Grande do Norte,113.954,94.011,3168027,36184502368
2087,mar. 2010,Rio Grande do Norte,126.249,107.719,3168027,36184502368
2088,abr. 2010,Rio Grande do Norte,128.681,100.578,3168027,36184502368
2089,mai. 2010,Rio Grande do Norte,126.911,102.943,3168027,36184502368
2090,jun. 2010,Rio Grande do Norte,125.237,110.669,3168027,36184502368
2091,jul. 2010,Rio Grande do Norte,116.793,112.718,3168027,36184502368
2092,ago. 2010,Rio Grande do Norte,112.630,107.338,3168027,36184502368
2093,set. 2010,Rio Grande do Norte,114.866,110.096,3168027,36184502368
2094,out. 2010,Rio Grande do Norte,119.964,110.114,3168027,36184502368
2095,nov. 2010,Rio Grande do Norte,126.592,105.050,3168027,36184502368
2096,dez. 2010,Rio Grande do Norte,132.378,104.355,3168027,36184502368
2097,jan. 2011,Rio Grande do Norte,127.716,92.541,3198657,40992924913
2098,fev. 2011,Rio Grande do Norte,124.876,106.762,3198657,40992924913
2099,mar. 2011,Rio Grande do Norte,131.234,105.588,3198657,40992924913
2100,abr. 2011,Rio Grande do Norte,129.165,104.040,3198657,40992924913
2101,mai. 2011,Rio Grande do Norte,125.824,100.255,3198657,40992924913
2102,jun. 2011,Rio Grande do Norte,124.482,103.618,3198657,40992924913
2103,jul. 2011,Rio Grande do Norte,121.546,103.316,3198657,40992924913
2104,ago. 2011,Rio Grande do Norte,120.829,103.860,3198657,40992924913
2105,set. 2011,Rio Grande do Norte,123.458,105.028,3198657,40992924913
2106,out. 2011,Rio Grande do Norte,129.197,108.621,3198657,40992924913
2107,nov. 2011,Rio Grande do Norte,134.675,106.897,3198657,40992924913
2108,dez. 2011,Rio Grande do Norte,138.493,104.563,3198657,40992924913
2109,jan. 2012,Rio Grande do Norte,137.496,101.379,3228198,46412208354
2110,fev. 2012,Rio Grande do Norte,131.156,98.784,3228198,46412208354
2111,mar. 2012,Rio Grande do Norte,138.872,106.720,3228198,46412208354
2112,abr. 2012,Rio Grande do Norte,138.420,93.565,3228198,46412208354
2113,mai. 2012,Rio Grande do Norte,140.237,104.658,3228198,46412208354
2114,jun. 2012,Rio Grande do Norte,136.352,100.699,3228198,46412208354
2115,jul. 2012,Rio Grande do Norte,129.862,102.568,3228198,46412208354
2116,ago. 2012,Rio Grande do Norte,128.282,111.151,3228198,46412208354
2117,set. 2012,Rio Grande do Norte,132.735,103.262,3228198,46412208354
2118,out. 2012,Rio Grande do Norte,133.710,105.215,3228198,46412208354
2119,nov. 2012,Rio Grande do Norte,140.540,107.515,3228198,46412208354
2120,dez. 2012,Rio Grande do Norte,147.921,103.369,3228198,46412208354
2121,jan. 2013,Rio Grande do Norte,150.762,105.779,3373959,51518456550
2122,fev. 2013,Rio Grande do Norte,147.828,95.774,3373959,51518456550
2123,mar. 2013,Rio Grande do Norte,147.287,110.779,3373959,51518456550
2124,abr. 2013,Rio Grande do Norte,155.836,106.075,3373959,51518456550
2125,mai. 2013,Rio Grande do Norte,156.484,105.139,3373959,51518456550
2126,jun. 2013,Rio Grande do Norte,152.094,105.844,3373959,51518456550
2127,jul. 2013,Rio Grande do Norte,139.715,110.452,3373959,51518456550
2128,ago. 2013,Rio Grande do Norte,141.872,111.576,3373959,51518456550
2129,set. 2013,Rio Grande do Norte,145.457,109.911,3373959,51518456550
2130,out. 2013,Rio Grande do Norte,151.876,112.262,3373959,51518456550
2131,nov. 2013,Rio Grande do Norte,156.155,110.623,3373959,51518456550
2132,dez. 2013,Rio Grande do Norte,159.454,103.588,3373959,51518456550
2133,jan. 2014,Rio Grande do Norte,164.038,108.438,3408510,54022583912
2134,fev. 2014,Rio Grande do Norte,158.793,108.162,3408510,54022583912
2135,mar. 2014,Rio Grande do Norte,167.802,113.281,3408510,54022583912
2136,abr. 2014,Rio Grande do Norte,161.737,110.204,3408510,54022583912
2137,mai. 2014,Rio Grande do Norte,168.883,112.062,3408510,54022583912
2138,jun. 2014,Rio Grande do Norte,150.904,107.116,3408510,54022583912
2139,jul. 2014,Rio Grande do Norte,157.224,111.743,3408510,54022583912
2140,ago. 2014,Rio Grande do Norte,152.533,114.527,3408510,54022583912
2141,set. 2014,Rio Grande do Norte,150.940,112.680,3408510,54022583912
2142,out. 2014,Rio Grande do Norte,160.742,113.001,3408510,54022583912
2143,nov. 2014,Rio Grande do Norte,168.660,107.182,3408510,54022583912
2144,dez. 2014,Rio Grande do Norte,170.299,104.396,3408510,54022583912
2145,jan. 2015,Rio Grande do Norte,175.887,107.065,3442175,57250866829
2146,fev. 2015,Rio Grande do Norte,168.135,103.901,3442175,57250866829
2147,mar. 2015,Rio Grande do Norte,167.911,111.418,3442175,57250866829
