,Timestamp,Estado,Consumo Residencial,Consumo Industrial,Populacao
2067,mai. 2014,Ceará,340.319,204.540,8842791
2068,jun. 2014,Ceará,318.812,187.759,8842791
2069,jul. 2014,Ceará,340.403,208.213,8842791
2070,ago. 2014,Ceará,326.297,217.135,8842791
2071,set. 2014,Ceará,340.060,210.827,8842791
2072,out. 2014,Ceará,351.073,216.538,8842791
2073,nov. 2014,Ceará,335.895,220.287,8842791
2074,dez. 2014,Ceará,332.072,197.254,8842791
2075,jan. 2015,Ceará,347.041,195.395,8904459
2076,fev. 2015,Ceará,349.421,198.362,8904459
2077,mar. 2015,Ceará,313.860,201.145,8904459
2078,abr. 2015,Ceará,318.782,198.285,8904459
2079,mai. 2015,Ceará,329.431,206.232,8904459
2080,jun. 2015,Ceará,332.296,200.574,8904459
2081,jul. 2015,Ceará,307.490,207.276,8904459
2082,ago. 2015,Ceará,319.589,212.369,8904459
2083,set. 2015,Ceará,318.174,202.262,8904459
2084,out. 2015,Ceará,327.122,204.123,8904459
2085,nov. 2015,Ceará,331.946,204.577,8904459
2086,dez. 2015,Ceará,338.209,176.881,8904459
2087,jan. 2016,Ceará,355.974,178.465,8963663
2088,fev. 2016,Ceará,328.238,186.555,8963663
2089,mar. 2016,Ceará,337.696,213.205,8963663
2090,abr. 2016,Ceará,349.095,223.560,8963663
2091,mai. 2016,Ceará,351.687,241.347,8963663
2092,jun. 2016,Ceará,347.865,281.403,8963663
2093,jul. 2016,Ceará,336.399,290.313,8963663
2094,ago. 2016,Ceará,331.569,258.790,8963663
2095,set. 2016,Ceará,341.475,225.550,8963663
2096,out. 2016,Ceará,343.424,205.782,8963663
2097,nov. 2016,Ceará,344.825,207.359,8963663
2098,dez. 2016,Ceará,360.832,185.476,8963663
2099,jan. 2017,Ceará,335.024,194.699,9020460
2100,fev. 2017,Ceará,322.632,186.401,9020460
2101,mar. 2017,Ceará,326.945,197.461,9020460
2102,abr. 2017,Ceará,331.816,187.823,9020460
2103,mai. 2017,Ceará,346.356,196.578,9020460
2104,jun. 2017,Ceará,342.770,202.401,9020460
2105,jul. 2017,Ceará,335.692,203.262,9020460
2106,ago. 2017,Ceará,334.574,211.126,9020460
2107,set. 2017,Ceará,348.998,203.310,9020460
2108,out. 2017,Ceará,343.161,210.596,9020460
2109,nov. 2017,Ceará,356.409,209.994,9020460
2110,dez. 2017,Ceará,350.585,179.619,9020460
2111,jan. 2018,Ceará,361.745,176.848,9075649
2112,fev. 2018,Ceará,342.051,182.041,9075649
2113,mar. 2018,Ceará,339.847,188.265,9075649
2114,abr. 2018,Ceará,354.070,201.630,9075649
2115,mai. 2018,Ceará,356.016,206.237,9075649
2116,jun. 2018,Ceará,371.555,210.956,9075649
2117,jul. 2018,Ceará,343.902,212.023,9075649
2118,ago. 2018,Ceará,359.831,193.429,9075649
2119,set. 2018,Ceará,366.924,186.727,9075649
2120,out. 2018,Ceará,358.873,191.717,9075649
2121,nov. 2018,Ceará,391.950,184.843,9075649
2122,dez. 2018,Ceará,388.095,186.389,9075649
2123,jan. 2019,Ceará,379.519,171.257,9132078
2124,fev. 2019,Ceará,384.185,228.584,9132078
2125,mar. 2019,Ceará,372.698,191.714,9132078
2126,abr. 2019,Ceará,349.962,208.568,9132078
2127,mai. 2019,Ceará,384.454,201.591,9132078
2128,jun. 2019,Ceará,380.301,201.353,9132078
2129,jul. 2019,Ceará,387.479,220.269,9132078
2130,ago. 2019,Ceará,354.331,208.631,9132078
2131,set. 2019,Ceará,359.115,213.272,9132078
2132,out. 2019,Ceará,388.971,211.650,9132078
2133,nov. 2019,Ceará,417.492,223.251,9132078
2134,dez. 2019,Ceará,427.810,223.739,9132078
2135,jan. 2020,Ceará,423.936,201.145,9187103
2136,fev. 2020,Ceará,362.278,204.051,9187103
2137,mar. 2020,Ceará,378.959,175.963,9187103
2138,abr. 2020,Ceará,418.980,81.640,9187103
2139,mai. 2020,Ceará,409.728,124.464,9187103
2140,jun. 2020,Ceará,400.730,157.075,9187103
2141,jul. 2020,Ceará,383.812,201.046,9187103
2142,ago. 2020,Ceará,394.519,200.668,9187103
2143,set. 2020,Ceará,405.769,221.426,9187103
2144,out. 2020,Ceará,432.659,235.041,9187103
2145,nov. 2020,Ceará,425.890,203.072,9187103
2146,dez. 2020,Ceará,446.786,199.060,9187103
2147,jan. 2021,Ceará,448.491,194.230,9240580
2148,fev. 2021,Ceará,421.787,215.672,9240580
2149,mar. 2021,Ceará,408.862,207.590,9240580
2150,abr. 2021,Ceará,442.110,210.503,9240580
2151,mai. 2021,Ceará,422.956,208.377,9240580
2152,jun. 2021,Ceará,421.355,216.687,9240580
2153,jul. 2021,Ceará,420.742,220.852,9240580
2154,ago. 2021,Ceará,422.710,235.863,9240580
2155,set. 2021,Ceará,431.347,234.605,9240580
2156,out. 2021,Ceará,434.201,237.085,9240580
2157,nov. 2021,Ceará,437.734,231.388,9240580
2158,dez. 2021,Ceará,469.593,223.652,9240580
2159,jan. 2004,Rio Grande do Norte,80.258,76.766,2962107
2160,fev. 2004,Rio Grande do Norte,69.742,72.295,2962107
2161,mar. 2004,Rio Grande do Norte,75.823,84.430,2962107
2162,abr. 2004,Rio Grande do Norte,79.305,80.821,2962107
2163,mai. 2004,Rio Grande do Norte,75.219,82.375,2962107
2164,jun. 2004,Rio Grande do Norte,73.742,88.616,2962107
2165,jul. 2004,Rio Grande do Norte,70.563,82.073,2962107
2166,ago. 2004,Rio Grande do Norte,69.622,89.646,2962107
2167,set. 2004,Rio Grande do Norte,71.250,87.070,2962107
2168,out. 2004,Rio Grande do Norte,73.392,87.891,2962107
2169,nov. 2004,Rio Grande do Norte,77.686,94.613,2962107
2170,dez. 2004,Rio Grande do Norte,81.554,92.527,2962107
2171,jan. 2005,Rio Grande do Norte,82.107,88.218,3003087
2172,fev. 2005,Rio Grande do Norte,79.768,85.498,3003087
2173,mar. 2005,Rio Grande do Norte,80.350,88.464,3003087
2174,abr. 2005,Rio Grande do Norte,87.988,83.990,3003087
2175,mai. 2005,Rio Grande do Norte,83.006,94.766,3003087
2176,jun. 2005,Rio Grande do Norte,78.759,89.558,3003087
2177,jul. 2005,Rio Grande do Norte,78.399,97.297,3003087
2178,ago. 2005,Rio Grande do Norte,78.399,97.297,3003087
2179,set. 2005,Rio Grande do Norte,78.757,96.524,3003087
2180,out. 2005,Rio Grande do Norte,77.151,97.113,3003087
2181,nov. 2005,Rio Grande do Norte,84.520,96.949,3003087
2182,dez. 2005,Rio Grande do Norte,89.513,99.243,3003087
2183,jan. 2006,Rio Grande do Norte,81.744,84.073,3043760
2184,fev. 2006,Rio Grande do Norte,82.599,89.448,3043760
2185,mar. 2006,Rio Grande do Norte,94.289,99.929,3043760
2186,abr. 2006,Rio Grande do Norte,86.433,92.428,3043760
2187,mai. 2006,Rio Grande do Norte,86.807,97.444,3043760
2188,jun. 2006,Rio Grande do Norte,88.807,99.537,3043760
2189,jul. 2006,Rio Grande do Norte,85.071,101.410,3043760
2190,ago. 2006,Rio Grande do Norte,87.388,105.770,3043760
2191,set. 2006,Rio Grande do Norte,86.726,101.907,3043760
2192,out. 2006,Rio Grande do Norte,91.343,105.456,3043760
2193,nov. 2006,Rio Grande do Norte,95.066,100.629,3043760
2194,dez. 2006,Rio Grande do Norte,96.858,96.910,3043760
2195,jan. 2007,Rio Grande do Norte,95.082,101.202,3013740
2196,fev. 2007,Rio Grande do Norte,94.119,98.047,3013740
2197,mar. 2007,Rio Grande do Norte,96.079,103.118,3013740
2198,abr. 2007,Rio Grande do Norte,98.123,100.471,3013740
2199,mai. 2007,Rio Grande do Norte,94.803,104.099,3013740
2200,jun. 2007,Rio Grande do Norte,93.340,104.126,3013740
2201,jul. 2007,Rio Grande do Norte,88.518,108.200,3013740
2202,ago. 2007,Rio Grande do Norte,88.988,109.346,3013740
2203,set. 2007,Rio Grande do Norte,89.151,107.463,3013740
2204,out. 2007,Rio Grande do Norte,91.781,104.709,3013740
2205,nov. 2007,Rio Grande do Norte,95.200,107.851,3013740
2206,dez. 2007,Rio Grande do Norte,100.280,105.481,3013740
2207,jan. 2008,Rio Grande do Norte,101.087,96.442,3106430
2208,fev. 2008,Rio Grande do Norte,103.319,102.468,3106430
2209,mar. 2008,Rio Grande do Norte,99.430,104.283,3106430
2210,abr. 2008,Rio Grande do Norte,97.112,101.237,3106430
2211,mai. 2008,Rio Grande do Norte,101.713,99.345,3106430
2212,jun. 2008,Rio Grande do Norte,95.611,97.403,3106430
2213,jul. 2008,Rio Grande do Norte,93.464,103.821,3106430
2214,ago. 2008,Rio Grande do Norte,94.336,97.299,3106430
2215,set. 2008,Rio Grande do Norte,96.948,102.447,3106430
2216,out. 2008,Rio Grande do Norte,101.984,102.889,3106430
2217,nov. 2008,Rio Grande do Norte,102.181,99.350,3106430
2218,dez. 2008,Rio Grande do Norte,110.538,93.504,3106430
2219,jan. 2009,Rio Grande do Norte,109.330,92.170,3137541
2220,fev. 2009,Rio Grande do Norte,102.745,89.509,3137541
2221,mar. 2009,Rio Grande do Norte,108.039,99.178,3137541
2222,abr. 2009,Rio Grande do Norte,109.868,91.029,3137541
2223,mai. 2009,Rio Grande do Norte,106.569,89.395,3137541
2224,jun. 2009,Rio Grande do Norte,103.731,90.081,3137541
2225,jul. 2009,Rio Grande do Norte,101.003,93.395,3137541
2226,ago. 2009,Rio Grande do Norte,106.629,99.640,3137541
2227,set. 2009,Rio Grande do Norte,107.766,104.643,3137541
2228,out. 2009,Rio Grande do Norte,112.226,101.396,3137541
2229,nov. 2009,Rio Grande do Norte,116.686,102.420,3137541
2230,dez. 2009,Rio Grande do Norte,127.225,99.545,3137541
2231,jan. 2010,Rio Grande do Norte,123.528,97.684,3168027
2232,fev. 2010,Rio Grande do Norte,113.954,94.011,3168027
2233,mar. 2010,Rio Grande do Norte,126.249,107.719,3168027
2234,abr. 2010,Rio Grande do Norte,128.681,100.578,3168027
2235,mai. 2010,Rio Grande do Norte,126.911,102.943,3168027
2236,jun. 2010,Rio Grande do Norte,125.237,110.669,3168027
2237,jul. 2010,Rio Grande do Norte,116.793,112.718,3168027
2238,ago. 2010,Rio Grande do Norte,112.630,107.338,3168027
2239,set. 2010,Rio Grande do Norte,114.866,110.096,3168027
2240,out. 2010,Rio Grande do Norte,119.964,110.114,3168027
2241,nov. 2010,Rio Grande do Norte,126.592,105.050,3168027
2242,dez. 2010,Rio Grande do Norte,132.378,104.355,3168027
2243,jan. 2011,Rio Grande do Norte,127.716,92.541,3198657
2244,fev. 2011,Rio Grande do Norte,124.876,106.762,3198657
2245,mar. 2011,Rio Grande do Norte,131.234,105.588,3198657
2246,abr. 2011,Rio Grande do Norte,129.165,104.040,3198657
2247,mai. 2011,Rio Grande do Norte,125.824,100.255,3198657
2248,jun. 2011,Rio Grande do Norte,124.482,103.618,3198657
2249,jul. 2011,Rio Grande do Norte,121.546,103.316,3198657
2250,ago. 2011,Rio Grande do Norte,120.829,103.860,3198657
2251,set. 2011,Rio Grande do Norte,123.458,105.028,3198657
2252,out. 2011,Rio Grande do Norte,129.197,108.621,3198657
2253,nov. 2011,Rio Grande do Norte,134.675,106.897,3198657
2254,dez. 2011,Rio Grande do Norte,138.493,104.563,3198657
2255,jan. 2012,Rio Grande do Norte,137.496,101.379,3228198
2256,fev. 2012,Rio Grande do Norte,131.156,98.784,3228198
2257,mar. 2012,Rio Grande do Norte,138.872,106.720,3228198
2258,abr. 2012,Rio Grande do Norte,138.420,93.565,3228198
2259,mai. 2012,Rio Grande do Norte,140.237,104.658,3228198
2260,jun. 2012,Rio Grande do Norte,136.352,100.699,3228198
2261,jul. 2012,Rio Grande do Norte,129.862,102.568,3228198
2262,ago. 2012,Rio Grande do Norte,128.282,111.151,3228198
2263,set. 2012,Rio Grande do Norte,132.735,103.262,3228198
2264,out. 2012,Rio Grande do Norte,133.710,105.215,3228198
2265,nov. 2012,Rio Grande do Norte,140.540,107.515,3228198
2266,dez. 2012,Rio Grande do Norte,147.921,103.369,3228198
2267,jan. 2013,Rio Grande do Norte,150.762,105.779,3373959
2268,fev. 2013,Rio Grande do Norte,147.828,95.774,3373959
2269,mar. 2013,Rio Grande do Norte,147.287,110.779,3373959
2270,abr. 2013,Rio Grande do Norte,155.836,106.075,3373959
2271,mai. 2013,Rio Grande do Norte,156.484,105.139,3373959
2272,jun. 2013,Rio Grande do Norte,152.094,105.844,3373959
2273,jul. 2013,Rio Grande do Norte,139.715,110.452,3373959
2274,ago. 2013,Rio Grande do Norte,141.872,111.576,3373959
2275,set. 2013,Rio Grande do Norte,145.457,109.911,3373959
2276,out. 2013,Rio Grande do Norte,151.876,112.262,3373959
2277,nov. 2013,Rio Grande do Norte,156.155,110.623,3373959
2278,dez. 2013,Rio Grande do Norte,159.454,103.588,3373959
2279,jan. 2014,Rio Grande do Norte,164.038,108.438,3408510
2280,fev. 2014,Rio Grande do Norte,158.793,108.162,3408510
2281,mar. 2014,Rio Grande do Norte,167.802,113.281,3408510
2282,abr. 2014,Rio Grande do Norte,161.737,110.204,3408510
2283,mai. 2014,Rio Grande do Norte,168.883,112.062,3408510
2284,jun. 2014,Rio Grande do Norte,150.904,107.116,3408510
2285,jul. 2014,Rio Grande do Norte,157.224,111.743,3408510
2286,ago. 2014,Rio Grande do Norte,152.533,114.527,3408510
2287,set. 2014,Rio Grande do Norte,150.940,112.680,3408510
2288,out. 2014,Rio Grande do Norte,160.742,113.001,3408510
2289,nov. 2014,Rio Grande do Norte,168.660,107.182,3408510
2290,dez. 2014,Rio Grande do Norte,170.299,104.396,3408510
2291,jan. 2015,Rio Grande do Norte,175.887,107.065,3442175
2292,fev. 2015,Rio Grande do Norte,168.135,103.901,3442175
2293,mar. 2015,Rio Grande do Norte,167.911,111.418,3442175
2294,abr. 2015,Rio Grande do Norte,168.361,106.597,3442175
2295,mai. 2015,Rio Grande do Norte,176.191,107.274,3442175
2296,jun. 2015,Rio Grande do Norte,170.036,106.869,3442175
2297,jul. 2015,Rio Grande do Norte,156.574,109.050,3442175
2298,ago. 2015,Rio Grande do Norte,153.247,112.471,3442175
2299,set. 2015,Rio Grande do Norte,155.099,106.914,3442175
2300,out. 2015,Rio Grande do Norte,163.480,110.096,3442175
2301,nov. 2015,Rio Grande do Norte,166.344,103.347,3442175
2302,dez. 2015,Rio Grande do Norte,173.709,104.425,3442175
2303,jan. 2016,Rio Grande do Norte,175.591,105.274,3474998
2304,fev. 2016,Rio Grande do Norte,170.666,98.658,3474998
2305,mar. 2016,Rio Grande do Norte,172.176,108.336,3474998
2306,abr. 2016,Rio Grande do Norte,181.541,100.369,3474998
2307,mai. 2016,Rio Grande do Norte,175.456,105.258,3474998
2308,jun. 2016,Rio Grande do Norte,172.626,99.824,3474998
2309,jul. 2016,Rio Grande do Norte,165.385,108.622,3474998
2310,ago. 2016,Rio Grande do Norte,164.752,108.281,3474998
2311,set. 2016,Rio Grande do Norte,167.499,104.677,3474998
2312,out. 2016,Rio Grande do Norte,174.507,103.751,3474998
2313,nov. 2016,Rio Grande do Norte,177.294,104.552,3474998
2314,dez. 2016,Rio Grande do Norte,184.786,101.209,3474998
2315,jan. 2017,Rio Grande do Norte,182.705,98.292,3507003
2316,fev. 2017,Rio Grande do Norte,179.871,97.551,3507003
2317,mar. 2017,Rio Grande do Norte,183.498,105.381,3507003
2318,abr. 2017,Rio Grande do Norte,184.725,97.917,3507003
2319,mai. 2017,Rio Grande do Norte,184.213,109.931,3507003
2320,jun. 2017,Rio Grande do Norte,178.512,103.182,3507003
2321,jul. 2017,Rio Grande do Norte,160.492,104.306,3507003
2322,ago. 2017,Rio Grande do Norte,160.426,103.369,3507003
2323,set. 2017,Rio Grande do Norte,168.182,98.592,3507003
2324,out. 2017,Rio Grande do Norte,172.515,99.558,3507003
2325,nov. 2017,Rio Grande do Norte,172.592,98.933,3507003
2326,dez. 2017,Rio Grande do Norte,186.046,99.370,3507003
2327,jan. 2018,Rio Grande do Norte,189.806,102.655,3479010
2328,fev. 2018,Rio Grande do Norte,182.431,93.681,3479010
2329,mar. 2018,Rio Grande do Norte,189.900,99.666,3479010
2330,abr. 2018,Rio Grande do Norte,184.221,95.586,3479010
2331,mai. 2018,Rio Grande do Norte,173.472,97.891,3479010
2332,jun. 2018,Rio Grande do Norte,175.692,93.479,3479010
2333,jul. 2018,Rio Grande do Norte,159.467,101.736,3479010
2334,ago. 2018,Rio Grande do Norte,168.299,103.677,3479010
2335,set. 2018,Rio Grande do Norte,173.577,104.358,3479010
2336,out. 2018,Rio Grande do Norte,181.864,107.287,3479010
2337,nov. 2018,Rio Grande do Norte,190.857,106.226,3479010
2338,dez. 2018,Rio Grande do Norte,185.537,101.249,3479010
2339,jan. 2019,Rio Grande do Norte,195.598,104.575,3506853
2340,fev. 2019,Rio Grande do Norte,193.691,96.378,3506853
2341,mar. 2019,Rio Grande do Norte,193.639,102.979,3506853
2342,abr. 2019,Rio Grande do Norte,178.164,93.943,3506853
2343,mai. 2019,Rio Grande do Norte,188.769,100.745,3506853
2344,jun. 2019,Rio Grande do Norte,186.813,96.138,3506853
2345,jul. 2019,Rio Grande do Norte,175.848,100.979,3506853
2346,ago. 2019,Rio Grande do Norte,172.153,103.592,3506853
2347,set. 2019,Rio Grande do Norte,171.272,101.351,3506853
2348,out. 2019,Rio Grande do Norte,183.721,105.433,3506853
2349,nov. 2019,Rio Grande do Norte,192.849,98.017,3506853
2350,dez. 2019,Rio Grande do Norte,196.864,97.245,3506853
2351,jan. 2020,Rio Grande do Norte,205.653,100.151,3534165
2352,fev. 2020,Rio Grande do Norte,191.540,97.316,3534165
2353,mar. 2020,Rio Grande do Norte,205.165,96.327,3534165
2354,abr. 2020,Rio Grande do Norte,216.776,73.663,3534165
2355,mai. 2020,Rio Grande do Norte,199.875,90.095,3534165
2356,jun. 2020,Rio Grande do Norte,190.157,87.512,3534165
2357,jul. 2020,Rio Grande do Norte,185.259,103.616,3534165
2358,ago. 2020,Rio Grande do Norte,180.145,110.456,3534165
2359,set. 2020,Rio Grande do Norte,188.303,110.603,3534165
2360,out. 2020,Rio Grande do Norte,195.847,111.663,3534165
2361,nov. 2020,Rio Grande do Norte,202.262,104.656,3534165
2362,dez. 2020,Rio Grande do Norte,203.740,99.480,3534165
2363,jan. 2021,Rio Grande do Norte,213.317,110.684,3560903
2364,fev. 2021,Rio Grande do Norte,210.138,101.372,3560903
2365,mar. 2021,Rio Grande do Norte,217.620,106.165,3560903
2366,abr. 2021,Rio Grande do Norte,218.050,104.166,3560903
2367,mai. 2021,Rio Grande do Norte,195.084,99.472,3560903
2368,jun. 2021,Rio Grande do Norte,201.888,100.955,3560903
2369,jul. 2021,Rio Grande do Norte,191.965,111.931,3560903
2370,ago. 2021,Rio Grande do Norte,188.100,112.619,3560903
2371,set. 2021,Rio Grande do Norte,191.346,108.738,3560903
2372,out. 2021,Rio Grande do Norte,199.743,103.198,3560903
2373,nov. 2021,Rio Grande do Norte,200.619,109.458,3560903
2374,dez. 2021,Rio Grande do Norte,210.892,104.799,3560903
2375,jan. 2004,Paraíba,78.698,70.540,3568350
2376,fev. 2004,Paraíba,68.827,79.640,3568350
2377,mar. 2004,Paraíba,74.707,86.360,3568350
2378,abr. 2004,Paraíba,75.635,74.470,3568350
2379,mai. 2004,Paraíba,71.575,81.327,3568350
2380,jun. 2004,Paraíba,69.427,85.459,3568350
2381,jul. 2004,Paraíba,68.034,90.003,3568350
2382,ago. 2004,Paraíba,65.568,90.467,3568350
2383,set. 2004,Paraíba,71.383,87.226,3568350
2384,out. 2004,Paraíba,73.991,91.513,3568350
2385,nov. 2004,Paraíba,72.831,90.941,3568350
2386,dez. 2004,Paraíba,73.886,91.927,3568350
2387,jan. 2005,Paraíba,79.107,88.569,3595886
2388,fev. 2005,Paraíba,78.453,77.926,3595886
2389,mar. 2005,Paraíba,76.801,90.307,3595886
2390,abr. 2005,Paraíba,78.729,88.548,3595886
2391,mai. 2005,Paraíba,75.523,92.236,3595886
2392,jun. 2005,Paraíba,72.169,84.656,3595886
2393,jul. 2005,Paraíba,71.265,91.801,3595886
2394,ago. 2005,Paraíba,71.011,96.306,3595886
2395,set. 2005,Paraíba,72.031,95.072,3595886
2396,out. 2005,Paraíba,75.140,96.071,3595886
2397,nov. 2005,Paraíba,77.841,96.171,3595886
2398,dez. 2005,Paraíba,75.965,93.462,3595886
2399,jan. 2006,Paraíba,79.499,94.527,3623215
2400,fev. 2006,Paraíba,77.721,88.913,3623215
2401,mar. 2006,Paraíba,76.805,96.533,3623215
2402,abr. 2006,Paraíba,83.842,92.310,3623215
2403,mai. 2006,Paraíba,81.680,96.129,3623215
2404,jun. 2006,Paraíba,79.882,96.764,3623215
2405,jul. 2006,Paraíba,76.276,92.786,3623215
2406,ago. 2006,Paraíba,77.329,99.186,3623215
2407,set. 2006,Paraíba,78.145,95.427,3623215
2408,out. 2006,Paraíba,80.419,99.525,3623215
2409,nov. 2006,Paraíba,87.037,97.715,3623215
2410,dez. 2006,Paraíba,83.086,97.104,3623215
2411,jan. 2007,Paraíba,84.129,96.811,3641397
2412,fev. 2007,Paraíba,81.750,88.938,3641397
2413,mar. 2007,Paraíba,79.591,103.880,3641397
2414,abr. 2007,Paraíba,86.140,98.065,3641397
2415,mai. 2007,Paraíba,82.696,102.316,3641397
2416,jun. 2007,Paraíba,78.888,103.908,3641397
2417,jul. 2007,Paraíba,74.777,106.502,3641397
2418,ago. 2007,Paraíba,75.203,107.616,3641397
2419,set. 2007,Paraíba,74.758,104.484,3641397
2420,out. 2007,Paraíba,80.469,111.394,3641397
2421,nov. 2007,Paraíba,85.450,109.681,3641397
2422,dez. 2007,Paraíba,82.043,110.723,3641397
2423,jan. 2008,Paraíba,92.313,99.951,3742606
2424,fev. 2008,Paraíba,90.445,100.473,3742606
2425,mar. 2008,Paraíba,85.063,101.864,3742606
2426,abr. 2008,Paraíba,88.307,100.946,3742606
2427,mai. 2008,Paraíba,87.667,108.711,3742606
2428,jun. 2008,Paraíba,82.648,108.977,3742606
2429,jul. 2008,Paraíba,81.357,110.574,3742606
2430,ago. 2008,Paraíba,83.162,111.640,3742606
2431,set. 2008,Paraíba,82.982,109.636,3742606
2432,out. 2008,Paraíba,86.754,113.597,3742606
2433,nov. 2008,Paraíba,89.451,108.123,3742606
2434,dez. 2008,Paraíba,91.541,97.470,3742606
2435,jan. 2009,Paraíba,98.528,92.874,3769977
2436,fev. 2009,Paraíba,89.018,91.273,3769977
2437,mar. 2009,Paraíba,87.852,105.653,3769977
2438,abr. 2009,Paraíba,97.128,96.309,3769977
2439,mai. 2009,Paraíba,90.372,103.819,3769977
2440,jun. 2009,Paraíba,87.988,102.288,3769977
2441,jul. 2009,Paraíba,86.847,109.956,3769977
2442,ago. 2009,Paraíba,89.376,112.221,3769977
2443,set. 2009,Paraíba,87.128,107.642,3769977
2444,out. 2009,Paraíba,94.284,111.166,3769977
2445,nov. 2009,Paraíba,96.854,106.013,3769977
2446,dez. 2009,Paraíba,99.264,104.168,3769977
2447,jan. 2010,Paraíba,104.030,106.620,3766528
2448,fev. 2010,Paraíba,98.929,105.740,3766528
2449,mar. 2010,Paraíba,106.688,120.158,3766528
2450,abr. 2010,Paraíba,114.084,113.835,3766528
2451,mai. 2010,Paraíba,104.937,117.861,3766528
2452,jun. 2010,Paraíba,103.885,116.379,3766528
2453,jul. 2010,Paraíba,99.376,121.782,3766528
2454,ago. 2010,Paraíba,98.072,116.901,3766528
2455,set. 2010,Paraíba,99.415,116.500,3766528
2456,out. 2010,Paraíba,102.684,122.445,3766528
2457,nov. 2010,Paraíba,112.207,119.587,3766528
2458,dez. 2010,Paraíba,119.984,114.502,3766528
2459,jan. 2011,Paraíba,114.365,101.248,3791315
2460,fev. 2011,Paraíba,106.893,105.272,3791315
2461,mar. 2011,Paraíba,116.793,125.507,3791315
2462,abr. 2011,Paraíba,116.322,110.405,3791315
2463,mai. 2011,Paraíba,114.762,112.607,3791315
2464,jun. 2011,Paraíba,109.440,103.015,3791315
2465,jul. 2011,Paraíba,110.656,104.025,3791315
2466,ago. 2011,Paraíba,104.844,112.146,3791315
2467,set. 2011,Paraíba,107.633,111.134,3791315
